PSNR,LPIPS,Semantic Distance
24.533395767211914,0.16854454576969147,0.610164999961853
24.760295867919922,0.21932514011859894,0.9285939931869507
24.528499603271484,0.18930071592330933,0.7860653400421143
24.355371475219727,0.16655515134334564,0.5723838210105896
25.29540252685547,0.2074318677186966,0.612101674079895
