PSNR,LPIPS,Semantic Distance
23.10718536376953,0.2176923006772995,0.8675988912582397
22.658775329589844,0.22943763434886932,0.98369300365448
21.539596557617188,0.20920762419700623,1.1385819911956787
22.363969802856445,0.23623442649841309,0.9375423789024353
23.008358001708984,0.1924978494644165,0.8689954876899719
