PSNR,LPIPS,Semantic Distance
24.405445098876953,0.17427508533000946,0.6593047380447388
24.558517456054688,0.20608611404895782,0.6092697978019714
24.38047981262207,0.16555821895599365,0.6631786823272705
24.465320587158203,0.19032882153987885,0.7776763439178467
24.706701278686523,0.1709260493516922,0.6839796304702759
