PSNR,LPIPS,Semantic Distance
23.559032440185547,0.19717666506767273,0.8788028955459595
24.3350830078125,0.1646062135696411,0.6653026342391968
24.876956939697266,0.2044612616300583,0.6605400443077087
24.40302276611328,0.17553764581680298,0.8958804607391357
24.85161590576172,0.16809821128845215,0.60038161277771
