PSNR,LPIPS,Semantic Distance
23.96465301513672,0.1685028076171875,0.7559309601783752
24.897750854492188,0.18889012932777405,0.6574742794036865
23.427440643310547,0.1861015409231186,0.8575205206871033
24.382478713989258,0.19898870587348938,0.7288254499435425
24.24983787536621,0.20748429000377655,0.6696714758872986
