PSNR,LPIPS,Semantic Distance
24.936124801635742,0.2127460390329361,0.6994725465774536
24.587543487548828,0.16584858298301697,0.6635037064552307
24.18240737915039,0.16337518393993378,0.7241788506507874
25.136362075805664,0.22181519865989685,0.5784814953804016
24.25362205505371,0.18018949031829834,0.6316797733306885
